replicate,first_CG23_failure,first_anytime_failure,terminal_k,terminal_risk
9179,0,0,2,8.747336103867325e-05
9180,0,0,2,8.104827966024348e-05
9181,0,0,2,0.00019011658471450475
9182,0,0,2,0.000421891927487378
9183,0,0,2,7.714051315580382e-05
9184,0,0,2,9.899212811127627e-05
9185,0,0,2,0.00019717040115524762
9186,0,0,2,0.00048174214508208004
9187,0,0,2,0.00027262709014581405
9188,0,0,2,0.000184794072077693
9189,0,0,2,0.0003183456210348537
9190,0,0,2,0.0004444428519626759
9191,0,0,2,5.799124127536964e-05
9192,327,0,2,0.00017829344308825112
9193,0,0,2,0.00024311683512836447
9194,0,0,1,0.00013330514602778802
9195,0,0,2,0.000294037402649133
9196,0,0,1,3.749529679643138e-05
9197,0,0,2,6.653984412360316e-05
9198,0,0,2,8.943582832601413e-05
9199,0,0,2,9.088277931433416e-05
9200,0,0,2,0.00039473420555103295
9201,0,0,2,0.00014043633028202143
9202,0,0,2,0.00031388735231451756
9203,0,0,2,2.419080964673664e-06
9204,0,0,2,0.0003671104309419211
9205,0,0,1,6.88004465276098e-06
9206,0,0,1,3.9374500408467714e-05
9207,0,0,2,0.0006250307843245351
9208,411,0,2,0.00028499675311458207
9209,0,0,2,4.343201638686221e-05
9210,0,0,2,0.00013779487674367414
9211,0,0,2,0.00025628661410436935
9212,0,0,2,0.00017944893347269407
9213,0,0,2,0.0010194626430301665
9214,0,0,2,0.0002611910868101393
9215,0,0,2,0.00013095481598805782
9216,0,0,2,0.0005973818946151826
9217,0,0,1,0.0003282652059971345
9218,0,0,2,4.064308620641671e-05
9219,0,0,2,0.0003673720278464693
9220,0,0,2,0.0002039115998194082
9221,0,0,1,1.667029313363599e-05
9222,0,0,2,9.740006380904801e-05
9223,1012,0,2,3.521191304154853e-05
9224,0,0,2,0.00015394323153468758
9225,0,0,2,3.226072578658214e-05
9226,0,0,1,2.7940160721179008e-05
9227,0,0,2,7.891862472472186e-05
9228,0,0,2,0.000230669303762858
9229,0,0,2,0.00032584276663334027
9230,0,0,2,2.429048533358841e-05
9231,0,0,2,0.00022292478843173304
9232,0,0,2,8.933462864338848e-05
9233,0,0,2,0.00020806951901232242
9234,0,0,2,0.00021271450683873325
9235,0,0,2,0.0005727633485177799
9236,0,0,2,0.00028846658646685953
9237,0,0,2,0.00033044060524547867
9238,0,0,2,0.00017124247810063306
9239,0,0,1,0.00012734119513044942
9240,0,0,1,0.000141564009780069
9241,0,0,2,0.00021683978670683737
9242,0,0,1,2.313840188110795e-05
9243,0,0,2,0.000266099079671679
9244,0,0,2,0.00018078023366014314
9245,0,0,2,0.000531435249031021
9246,1591,0,2,0.00032398164288539253
9247,0,0,2,0.00020658636710714197
9248,0,0,2,9.492882286782962e-05
9249,0,0,2,0.0004250256344706291
9250,0,0,1,0.0001759097126373021
9251,0,0,2,0.0002958317138498879
9252,0,0,2,0.00018522834504982008
9253,0,0,2,0.00047489810603469336
9254,0,0,2,0.00014085002210659166
9255,0,0,2,0.00041368497798645256
9256,0,0,1,0.0003081570890554178
9257,0,0,2,0.0004126485671778324
9258,0,0,1,4.8489898757075655e-05
9259,534,0,2,0.00027897013759263143
9260,0,0,2,0.0004283272230697795
9261,0,0,2,0.00020174017215098686
9262,0,0,2,0.0002458089601869572
9263,0,0,2,0.0002481298905223337
9264,0,0,2,2.1020555531145877e-05
9265,113,0,2,0.00018996529574812757
9266,0,0,2,0.00038142833272085267
9267,0,0,2,0.0003004494227338812
9268,0,0,2,0.00010736512631579954
9269,0,0,2,0.0001164017949219571
9270,0,0,2,9.924094688060766e-05
9271,0,0,2,0.00036912400746139947
9272,0,0,2,0.00013696781572746368
9273,0,0,2,5.707713081203729e-05
9274,0,0,2,0.000247683451709322
9275,0,0,2,0.0005190407341482582
9276,0,0,2,0.0001114301615339777
9277,0,0,1,0.00026669491688101945
9278,0,0,2,0.00042209096026727923
9279,3333,0,2,0.0004299920057418808
9280,0,0,2,0.0001608361432677132
9281,0,0,2,4.770932027171742e-05
9282,0,0,2,0.00020150934683883564
9283,0,0,2,0.00013073340723167463
9284,0,0,2,0.0001638818164277581
9285,0,0,2,0.00015469552088269404
9286,0,0,2,9.654172815519555e-05
9287,0,0,2,0.00036047038734017154
9288,0,0,2,0.0003068804996945024
9289,202,0,2,0.00010889776282765731
9290,0,0,2,0.0003023915053522224
9291,0,0,2,0.00023730948126835452
9292,0,0,2,0.00030865134288369654
9293,0,0,2,0.00016792820538820302
9294,1179,0,1,0.00020710821826344037
9295,0,0,2,0.00025570181759096693
9296,0,0,2,0.00015524008953934362
9297,0,0,2,0.00022596898812676366
9298,0,0,1,1.884621773666902e-05
9299,0,0,2,0.00019972764174442937
9300,0,0,2,0.00035924717681061713
9301,0,0,2,0.00011127532189769332
9302,0,0,2,0.00024043449983767915
9303,0,0,2,0.00018733027029953285
9304,0,0,2,0.00013405767574182863
9305,2566,0,1,0.0001607623059035421
9306,0,0,2,0.00029957459160844695
9307,0,0,2,0.000342833125363127
9308,0,0,2,7.05346384225779e-05
9309,0,0,2,0.0003998152258428742
9310,0,0,2,0.00013072023750777549
9311,0,0,2,0.00014046564451969298
9312,0,0,2,2.085020070909178e-05
9313,0,0,2,3.015866636427246e-05
9314,0,0,1,8.795555703780063e-05
9315,0,0,2,0.0006187918611411016
9316,0,0,2,0.0001745524718844699
9317,0,0,2,0.00018657525970369672
9318,0,0,2,5.0967819321112374e-05
9319,0,0,2,0.0002731573385950697
9320,0,0,2,0.0005018571505621886
9321,0,0,2,0.0005035420991800939
9322,978,0,2,6.324567524540139e-05
9323,0,0,2,0.00017056126282677126
9324,0,0,2,0.0004420279748947696
9325,0,0,2,0.0003561445337834173
9326,0,0,2,0.0005122081893697208
9327,0,0,2,0.00013006341151777147
9328,0,0,1,7.99377056947074e-05
9329,1832,0,2,0.00031859166785390734
9330,0,0,2,0.0001330414052422808
9331,0,0,1,0.0001896726749541145
9332,7,0,2,1.9414646336214405e-05
9333,0,0,2,0.00031550717221283137
9334,0,0,2,0.00042408917694425764
9335,64,0,2,0.00023771812804953215
9336,0,0,2,8.833990616797369e-05
9337,0,0,1,0.0002196764695836844
9338,64,0,2,0.00016974842800376855
9339,0,0,2,8.382857464340591e-05
9340,0,0,2,0.00015309861336253562
9341,0,0,2,0.00014184524843110033
9342,0,0,2,0.00018193129060397443
9343,0,0,2,0.00030866074807962124
9344,0,0,2,0.00025988579155548263
9345,0,0,1,8.196930330742648e-05
9346,0,0,2,0.0005293455307795012
9347,0,0,2,0.00028870929466455844
9348,0,0,2,8.002965989771198e-05
9349,0,0,2,0.00011024208062981563
9350,0,0,1,3.949450581716059e-05
9351,0,0,2,0.0003543502893161772
9352,0,0,2,2.4703392436415426e-05
9353,0,0,2,0.00023886425972926257
9354,0,0,2,7.003953502447742e-05
9355,0,0,2,0.0001134874257656626
9356,0,0,2,0.00018018879578443964
9357,0,0,2,0.00015279837472475513
9358,0,0,2,4.575470316335174e-05
9359,16,0,2,0.0004099671026636517
9360,0,0,2,0.00044092896412250757
9361,0,0,2,0.0002752082659368643
9362,0,0,2,2.625371129353211e-05
9363,0,0,2,0.00016182899306226408
9364,0,0,2,0.00017256864804793173
9365,0,0,2,0.0004679027996184924
9366,0,0,2,0.0003170512771653171
9367,0,0,2,7.43766861602566e-05
9368,0,0,2,0.00040770050039562244
9369,0,0,2,0.00018263920623339428
9370,0,0,2,0.0002965265620263968
9371,0,0,2,0.0006792175374878403
9372,0,0,1,4.012039153366986e-05
9373,0,0,2,0.00022155583062906769
9374,0,0,2,0.00024731192910633647
9375,0,0,2,0.00018883503589497904
9376,0,0,2,0.0001513569176529408
9377,0,0,2,0.0002746229289182197
9378,0,0,2,0.00010281238050111456
9379,0,0,2,0.0003572292528032819
9380,0,0,2,0.0002057665219018623
9381,0,0,2,0.00048184038379385817
9382,0,0,1,1.7099476572011177e-05
9383,0,0,2,0.0007641706180627832
9384,0,0,2,0.00019895507851992522
9385,0,0,2,0.00013541693862651716
9386,0,0,2,0.0002675975359248394
9387,0,0,2,0.0001352839173627001
9388,0,0,2,0.0005033769793087142
9389,0,0,2,0.0003607270646909672
9390,0,0,2,6.658579451938244e-05
9391,0,0,2,0.0007266146165371774
9392,0,0,2,0.00011449088805024323
9393,0,0,2,0.00011038751925176539
9394,0,0,2,0.0002524966413374126
9395,0,0,2,0.00018612835797845686
9396,0,0,2,0.00019985771517136848
9397,0,0,2,0.0001502042482007423
9398,170,0,2,0.00029870272026139043
9399,0,0,2,0.0007750289245621309
9400,0,0,2,0.00035042805347886106
9401,0,0,2,0.00020364045786269502
9402,0,0,2,0.0003211583670493208
9403,0,0,2,0.00035752324950532905
9404,0,0,2,0.000685004195150802
9405,0,0,2,0.0002587193533992601
9406,0,0,2,0.00024890576270065063
9407,0,0,2,0.00021745167487785948
9408,0,0,2,0.00021480967970974202
9409,0,0,2,0.0006350035656306525
9410,0,0,2,0.00026404218465290156
9411,0,0,2,0.0002324930042173076
9412,0,0,2,3.13272146097029e-05
9413,0,0,2,0.0005538077804096791
9414,0,0,2,0.00029399503768291356
9415,0,0,2,3.745150240168426e-05
9416,0,0,2,0.00010530843399529912
9417,0,0,2,0.0003811822970582382
9418,0,0,1,4.107059548948289e-05
9419,0,0,1,0.0002660540235190905
9420,0,0,2,7.835444125530397e-05
9421,0,0,2,0.0005808781079146415
9422,0,0,2,0.00021418601319013523
9423,0,0,2,6.045488850597498e-05
9424,0,0,2,0.00022993467905075359
9425,0,0,2,0.00020794601888725982
9426,21,0,2,0.0001480555001156895
9427,0,0,2,0.00010632377385399737
9428,0,0,2,8.027511513615545e-05
9429,0,0,2,9.232394088060161e-05
9430,0,0,2,0.00022301299032807928
9431,0,0,2,0.00037089276900467136
9432,0,0,2,0.000246586211371727
9433,0,0,2,0.00012547189509020353
9434,0,0,2,0.00033891704709995967
9435,0,0,2,6.946444752230575e-05
9436,0,0,2,0.00010331422046082971
9437,0,0,2,0.0005074664131017295
9438,0,0,2,0.00030270175286020105
9439,0,0,2,0.000166836114151495
9440,0,0,2,0.00046394582436363693
9441,0,0,1,0.00032538075499687514
9442,0,0,1,0.00030194843588094057
9443,26,0,2,0.0001250833233231091
9444,0,0,2,0.00018911384173647507
9445,0,0,2,0.0003106912181841139
9446,0,0,2,0.0002499387338194267
9447,0,0,2,0.00019120792568664766
9448,0,0,2,7.943914508493568e-05
9449,0,0,2,0.00018324646738735535
9450,0,0,2,0.0004607435614193385
9451,121,0,2,0.00036294146164762283
9452,0,0,2,0.0003793648190769001
9453,0,0,2,0.00029972512016011193
9454,0,0,2,6.76468804887875e-05
9455,0,0,2,5.489203530161485e-05
9456,0,0,2,0.00030659659148231486
9457,0,0,2,0.00011608108481974232
9458,0,0,2,0.00029342583683626683
9459,0,0,2,0.00016130414503825628
9460,0,0,2,7.636047143839717e-05
9461,0,0,2,0.00012084822527609267
9462,4779,0,2,0.00022081181328187255
9463,0,0,2,0.00018956003347047538
9464,0,0,2,0.00013230404076472506
9465,0,0,2,0.0004860396538032161
9466,0,0,2,7.608603465853451e-05
9467,0,0,2,0.00010005162406175119
9468,0,0,2,5.1690722853889276e-05
9469,0,0,2,0.00012212709070559975
9470,0,0,2,5.8716043031543435e-05
9471,0,0,2,0.00022841895269700433
9472,753,0,2,0.00014470293392083268
9473,0,0,2,0.0004589766836399804
9474,0,0,2,0.00015098949002094835
9475,0,0,2,0.0005675550991952907
9476,0,0,2,0.00010869520858224778
9477,0,0,2,0.0002086641780094991
9478,0,0,2,0.00015589492601665114
9479,0,0,2,0.0006744050621134564
9480,0,0,2,0.0011016793504921125
9481,0,0,2,3.857169306030196e-05
9482,0,0,1,0.00013983375795993046
9483,0,0,2,2.6056485992035226e-05
9484,111,0,2,0.0001248459195771807
9485,0,0,2,0.0005695756702265988
9486,0,0,2,0.0004262448981758903
9487,0,0,2,0.0005656131127916062
9488,245,0,2,9.700729885215986e-05
9489,0,0,2,0.00026063656671225776
9490,0,0,2,0.00026743524362669304
9491,0,0,2,0.0001219301323066722
9492,0,0,2,0.00023758863269880316
9493,0,0,2,0.00012176345162360442
9494,0,0,2,0.00013276857170993307
9495,0,0,2,9.682390851908743e-05
9496,0,0,2,0.00023156397798010497
9497,0,0,2,0.00028774117031628494
9498,0,0,2,0.0004078027528110565
9499,0,0,2,0.00026052442686025064
9500,0,0,2,0.0001891066569595636
9501,0,0,2,9.858110320064995e-05
9502,0,0,2,0.0002050115624656016
9503,0,0,2,0.0001505212869112285
9504,0,0,2,7.766472939689871e-05
9505,0,0,2,0.00022888873397568693
9506,0,0,2,0.0005775261926512823
9507,0,0,2,7.585308602854805e-05
9508,0,0,2,0.0005279277692261288
9509,0,0,2,0.00021869655221095496
9510,0,0,2,0.00030445776108973236
9511,0,0,2,0.00019325250536652452
9512,0,0,1,4.2518897382829316e-05
9513,0,0,1,6.898805631416026e-05
9514,160,0,2,0.0002521963739941448
9515,0,0,2,0.000276058303564605
9516,0,0,2,7.457319278460686e-05
9517,0,0,2,0.00016697537267755159
9518,0,0,2,0.00015091531370598935
9519,0,0,2,0.00016276879112285723
9520,0,0,1,3.4568360402113296e-05
9521,0,0,2,0.0001349491181717953
9522,0,0,2,0.00024264936683614233
9523,0,0,2,0.00047626811657595247
9524,0,0,1,2.490944013492446e-05
9525,0,0,2,3.0231722530306858e-05
9526,0,0,2,0.0005905248859566638
9527,0,0,2,0.0006257307308237223
9528,0,0,2,0.00033113056744698204
9529,0,0,2,0.00026410863445560214
9530,0,0,1,5.128368917672451e-06
9531,0,0,2,0.0002817360472199135
9532,0,0,2,5.836771471978738e-05
9533,0,0,1,0.00012731777136086497
9534,0,0,1,0.0005156398173039622
9535,0,0,2,0.00020878652081391874
9536,1296,0,2,0.0001050553414767785
9537,3461,0,2,0.0003462832482528608
9538,0,0,1,0.0002101889199958715
9539,0,0,2,0.00024283069014756654
9540,22,0,1,0.0001931066931413186
9541,0,0,1,6.448138586930081e-05
9542,0,0,2,0.00028795812154790563
9543,0,0,1,0.00039874899124301235
9544,0,0,2,0.00020587168173938345
9545,0,0,2,0.00016198778779944947
9546,0,0,2,0.0002594967512239578
9547,0,0,2,0.000133733898355118
9548,0,0,2,0.0001845632838952425
9549,0,0,2,0.0008298964761753423
9550,0,0,2,2.8798494737981357e-05
9551,0,0,2,9.250403659422996e-05
9552,0,0,2,0.0002225078666278732
9553,0,0,2,0.00020984448053031708
9554,0,0,2,4.3046894454672534e-05
9555,0,0,2,0.0005017635108314216
9556,0,0,2,8.893296009695563e-05
9557,0,0,2,0.00020800584453304973
9558,0,0,2,0.00018226827591781358
9559,0,0,2,2.824178710077265e-05
9560,0,0,2,0.0001084057123637402
9561,0,0,2,0.0003755669734713603
9562,0,0,2,0.0004925939857883702
9563,0,0,2,0.0002656600231311657
9564,0,0,2,0.0002733079204351961
9565,0,0,2,0.0005246050832427645
9566,0,0,2,4.558066669957057e-05
9567,0,0,2,0.00022326528174263042
9568,0,0,2,0.0002042228356327861
9569,0,0,2,0.0001842330922303033
9570,0,0,1,0.00010278330232866362
9571,0,0,2,0.00013168244559918208
9572,0,0,2,0.00023442244660218828
9573,0,0,2,0.00036799828886258893
9574,0,0,2,0.0002711204218133821
9575,0,0,2,8.594254106359737e-05
9576,0,0,2,0.0003254825999092278
9577,0,0,2,0.00028476036510711013
9578,0,0,2,0.00012609934836301808
9579,0,0,2,0.0002627641446176529
9580,0,0,2,0.0001851786500182351
9581,0,0,1,0.00032496120766134094
9582,0,0,2,0.0002045273917939603
9583,0,0,2,0.0001134534286549469
9584,0,0,2,4.743594874734315e-05
9585,0,0,2,8.520256960163776e-05
9586,0,0,2,3.05530709884373e-05
9587,0,0,2,0.0005871585875740751
9588,0,0,1,0.0003688497962974158
9589,0,0,2,0.00031994788487560595
9590,0,0,1,0.0001635270715857862
9591,0,0,2,7.880382986120784e-05
9592,0,0,1,3.739735797244283e-05
9593,0,0,2,2.811467813186583e-05
9594,0,0,2,0.0007344012817089941
9595,0,0,2,0.00011274023861871647
9596,0,0,2,0.0002461710935336329
9597,0,0,2,9.85946227625429e-05
9598,0,0,2,0.0003003115212881298
9599,0,0,2,0.0007352193777233455
9600,0,0,2,0.00030231663996204246
9601,0,0,2,0.0003631346966277185
9602,0,0,2,4.368455628493617e-05
9603,0,0,2,0.0002599766887399334
9604,0,0,2,0.0006806079374930187
9605,0,0,2,0.0002575661890856693
9606,0,0,2,0.00024273476024821257
9607,0,0,2,4.782464515095377e-05
9608,0,0,2,1.2780546964429291e-05
9609,0,0,2,0.0002002677838798271
9610,0,0,2,0.00012028749920957846
9611,0,0,2,0.00033798849777988573
9612,0,0,2,7.732881059122265e-05
9613,0,0,2,0.0003764886086026198
9614,0,0,1,0.000427745037458497
9615,0,0,2,0.0004550268328861614
9616,0,0,2,0.0001338971784368823
9617,0,0,2,4.0362693163174744e-05
9618,0,0,1,8.224783900645181e-05
9619,0,0,2,0.00021033795553407266
9620,0,0,2,0.00044768673082154324
9621,0,0,2,0.00027187631435464447
9622,0,0,1,0.00018950658165048972
9623,0,0,2,0.0003779291487051058
9624,0,0,2,0.00014754307773167592
9625,0,0,2,0.0003956453140254628
9626,0,0,2,0.00017693606475508645
9627,0,0,1,0.00026833631733184465
9628,0,0,2,0.00027115767757061654
9629,22,0,1,0.0002112518158230845
9630,0,0,2,0.00019953783995456278
9631,0,0,2,0.0005654794290742906
9632,0,0,2,0.00019196763587364348
9633,0,0,2,2.6729905663509483e-05
9634,0,0,2,3.269700748031844e-05
9635,0,0,2,0.00026999101148143513
9636,0,0,2,0.0003677051557468472
9637,0,0,2,0.00016185877154217525
9638,0,0,1,7.838531934729029e-05
9639,0,0,2,0.00015408598875317803
9640,0,0,2,0.0002718249088164732
9641,0,0,1,5.516409943346399e-05
9642,0,0,2,0.0006048877562900566
9643,0,0,2,0.00014465285732498113
9644,0,0,2,0.00013518004947267183
9645,0,0,1,0.00010856689234530352
9646,0,0,2,0.00021849679695376423
9647,0,0,1,2.9840944522704907e-05
9648,0,0,2,0.00025629709649059145
9649,0,0,2,0.0004828696151424761
9650,0,0,2,3.711833077223713e-05
9651,0,0,1,0.00012224530915251532
9652,0,0,2,6.040164400578268e-05
9653,0,0,2,0.0002841708238418174
9654,0,0,2,0.00014119223825997658
9655,0,0,2,9.187723526810468e-05
9656,0,0,2,0.00011700780636917327
9657,0,0,1,8.84844899799343e-05
9658,2715,0,2,0.000292204677753675
9659,0,0,2,0.00013436281822274047
9660,0,0,2,0.00012947143142121628
9661,0,0,2,0.00020034622775191814
9662,0,0,2,4.068866129530476e-05
9663,0,0,2,0.00030145454570423374
9664,0,0,2,0.00035836504851021096
9665,193,0,2,0.0005883441098782186
9666,0,0,2,0.00017352880363139884
9667,2007,0,1,4.671704909186856e-05
9668,0,0,2,0.0004628542978887187
9669,0,0,2,0.000411746663816943
9670,0,0,2,0.00021042997863486172
9671,0,0,2,0.00012177912451450546
9672,0,0,2,0.00023186563746682275
9673,26,0,2,0.0002475187893983858
9674,0,0,1,0.0002495946844619386
9675,0,0,2,9.232441190459159e-05
9676,0,0,2,0.0002837254824456008
9677,0,0,1,0.00016658230740481476
9678,0,0,2,0.0002120399552397323
9679,0,0,2,0.00024535104775224453
9680,1019,0,2,0.0001321382199375696
9681,0,0,1,2.426510244808938e-05
9682,0,0,2,0.00013025319231931863
9683,0,0,2,0.0001241343324290215
9684,0,0,2,0.00013622390931023482
9685,0,0,2,0.0005472605815050223
9686,0,0,2,7.231555697157149e-05
9687,0,0,2,0.000286993022598867
9688,0,0,2,0.0004205931457719343
9689,0,0,1,1.721115459525017e-05
9690,0,0,2,0.0002804712533241101
9691,0,0,2,2.3900168606523865e-05
9692,0,0,2,0.00020047892725109972
9693,0,0,1,0.00011126770560510573
9694,0,0,2,6.039400227641243e-06
9695,0,0,2,6.32360987301593e-05
9696,0,0,2,0.00015702768152862264
9697,0,0,2,0.0007007393221205678
9698,0,0,2,0.00018543067963744308
9699,0,0,2,0.00014767380981478697
9700,0,0,2,0.0008238420519126497
9701,0,0,2,0.00020187773997068793
9702,0,0,2,4.3659046926948896e-05
9703,0,0,1,0.00014236108542136516
9704,0,0,2,0.0004333390055323821
9705,0,0,2,0.00018378404245532491
9706,0,0,2,0.00017541560825654813
9707,0,0,2,0.00032761862409169716
9708,0,0,2,0.000431717103676316
9709,0,0,2,0.00037467482596750617
9710,0,0,2,0.0003936248882785794
9711,0,0,2,0.00010671106711679071
9712,0,0,2,0.00011141596504753403
9713,0,0,2,0.00022899243843287818
9714,0,0,2,0.000517822569457437
9715,0,0,2,0.0007067890344915201
9716,0,0,2,1.891459003944975e-05
9717,0,0,2,0.00036917540578814263
9718,0,0,1,0.00017422468207369286
9719,0,0,1,4.448030422885677e-05
9720,0,0,2,0.00010221775342228394
9721,0,0,1,3.506757226834346e-05
9722,0,0,2,0.0005872839322172375
9723,0,0,2,0.0002573707225815496
9724,0,0,2,9.489725365259915e-05
9725,0,0,1,0.0003636569820875407
9726,7,0,2,0.00022217977491577567
9727,0,0,2,0.00021230753843592024
9728,0,0,2,0.0003546995202750567
9729,0,0,2,0.0002191623751284692
9730,0,0,2,0.0003110103094611621
9731,0,0,2,0.00024618136745529546
9732,0,0,2,0.00010445607027105035
9733,0,0,2,0.0002490332618384124
9734,0,0,2,4.1362232962259355e-05
9735,0,0,2,0.00025199254326580917
9736,0,0,1,6.392308763530599e-05
9737,0,0,2,8.35740307201178e-05
9738,0,0,2,7.229177694488606e-05
9739,0,0,2,0.00015579289975908237
9740,5043,0,2,0.00041226593344534244
9741,0,0,2,0.00012223779739793832
9742,0,0,1,9.31638984271546e-05
9743,0,0,2,0.00017258146514513112
9744,0,0,2,0.00021140236919027955
9745,0,0,2,0.00014354758056706686
9746,0,0,1,8.997569835258058e-05
9747,0,0,2,7.276195999802941e-05
9748,0,0,2,0.00010058483975315561
9749,0,0,2,0.0002717149764271017
9750,0,0,1,9.942758701809588e-05
9751,0,0,1,0.0002431684328087853
9752,0,0,1,6.0418098831080963e-05
9753,0,0,2,0.00010322995469518224
9754,0,0,1,8.05444035103994e-05
9755,0,0,2,0.0003355713596063263
9756,0,0,2,0.00019503668843334234
9757,0,0,2,0.00038992631970231586
9758,0,0,2,0.0002527991770600539
