n,k,risk,U,CG23,gain1,gain2
6.640000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.325359300687352186e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.650000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.323377756056319521e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.660000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.321402127727971422e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.670000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.319432389245655222e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.680000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.317468514310186044e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.690000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.315510476778731022e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.700000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.313558250663613737e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.710000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.311611810131232264e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.720000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.309671129500837757e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.730000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.307736183243443998e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.740000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.305806945980729321e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.750000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.303883392483897417e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.760000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.301965497672561388e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.770000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.300053236613702042e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.780000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.298146584520543621e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.790000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.296245516751528583e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.800000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.294350008809198871e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.810000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.292460036339171219e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.820000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.290575575129146620e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.830000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.288696601107751881e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.840000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.286823090343657688e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.850000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.284955019044437506e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.860000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.283092363555673673e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.870000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.281235100359847182e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.880000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.279383206075438220e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.890000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.277536657455915527e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.900000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.275695431388722094e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.910000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.273859504894371726e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.920000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.272028855125464757e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.930000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.270203459365760144e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.940000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.268383295029188763e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.950000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.266568339658959326e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.960000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.264758570926645224e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.970000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.262953966631262352e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.980000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.261154504698301475e-02,1.881321599369045749e-01,9.477217640568838530e-02
6.990000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.259360163178933206e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.000000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.257570920249016962e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.010000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.255786754208276790e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.020000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.254007643479423777e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.030000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.252233566607249306e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.040000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.250464502257775216e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.050000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.248700429217435189e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.060000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.246941326392150828e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.070000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.245187172806600483e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.080000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.243437947603254733e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.090000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.241693630041683198e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.100000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.239954199497608246e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.110000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.238219635462194969e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.120000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.236489917541204291e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.130000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.234765025454156138e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.140000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.233044939033621328e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.150000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.231329638224342056e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.160000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.229619103082539577e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.170000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.227913313775058461e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.180000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.226212250578687969e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.190000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.224515893879322102e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.200000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.222824224171246976e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.210000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.221137222056387778e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.220000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.219454868243549824e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.230000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.217777143547748610e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.240000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.216104028889365696e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.250000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.214435505293534091e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.260000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.212771553889344621e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.270000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.211112155909202341e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.280000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.209457292688076273e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.290000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.207806945662779664e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.300000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.206161096371342369e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.310000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.204519726452252769e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.320000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.202882817643847850e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.330000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.201250351783554778e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.340000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.199622310807270213e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.350000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.197998676748716039e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.360000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.196379431738705743e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.370000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.579464148538289023e-02,1.194764558004546631e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.380000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.193154037869360688e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.390000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.191547853751476899e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.400000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.189945988163751238e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.410000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.188348423712919100e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.420000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.186755143099057531e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.430000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.185166129114834967e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.440000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.183581364644982307e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.450000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.182000832665636679e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.460000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.180424516243780940e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.470000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.178852398536543028e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.480000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.177284462790698961e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.490000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.175720692342037584e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.500000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.174161070614722184e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.510000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.172605581120812236e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.520000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.171054207459586161e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.530000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.169506933316973897e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.540000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.167963742465074305e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.550000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.166424618761455895e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.560000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.164889546148718293e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.570000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.163358508653831482e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.580000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.161831490387666040e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.590000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.160308475544364649e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.600000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.158789448400884999e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.610000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.157274393316376840e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.620000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.155763294731683953e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.630000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.154256137168818003e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.640000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.152752905230406549e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.650000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.151253583599187204e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.660000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.149758157037487731e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.670000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.148266610386680479e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.680000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.146778928566719730e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.690000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.145295096575591441e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.700000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.143815099488847652e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.710000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.142338922459034713e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.720000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.140866550715287364e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.730000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.139397969562797736e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.740000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.137933164382279143e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.750000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.136472120629560510e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.760000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.135014823835063524e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.770000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.133561259603333392e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.780000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.132111413612526055e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.790000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.130665271614037480e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.800000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.129222819431919059e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.810000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.127784042962474802e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.820000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.126348928173829915e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.830000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.124917461105401362e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.840000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.123489627867513101e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.850000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.122065414640890241e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.860000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.120644807676262310e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.870000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.119227793293895053e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.880000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.117814357883133679e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.890000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.116404487902018794e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.900000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.114998169876798596e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.910000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.113595390401561462e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.920000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.112196136137721773e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.930000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.110800393813693443e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.940000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.109408150224416335e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.950000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.108019392230918075e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.960000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.106634106759957388e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.970000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.105252280803613145e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.980000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.103873901418798813e-02,1.881321599369045749e-01,9.477217640568838530e-02
7.990000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.102498955726945347e-02,1.881321599369045749e-01,9.477217640568838530e-02
8.000000000000000000e+02,2.000000000000000000e+00,1.029955276769027768e-03,2.250283845979947697e-02,1.101127430913563174e-02,1.881321599369045749e-01,9.477217640568838530e-02
