n,k_hull,risk_hull,U_hull,U_per_time,k_box,risk_box,U_box
4.233000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.835013504731575554e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.234000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.834598545495482597e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.235000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.834183816687483953e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.236000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.833769196883543173e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.237000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.833354789469134397e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.238000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.832940612026877011e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.239000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.832526616540782263e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.240000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.832112759834981022e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.241000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.831699132646557801e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.242000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.831285734767899506e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.243000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.830872452959899158e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.244000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.830459374916477630e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.245000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.830046525729778217e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.246000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.829633865221130459e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.247000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.829221335216791797e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.248000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.828809033617407806e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.249000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.828396960216679620e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.250000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.827985009937961938e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.251000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.827573254824189572e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.252000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.827161727459017740e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.253000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.826750395480554803e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.254000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.826339185753701050e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.255000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.825928203326554825e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.256000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.825517447994170692e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.257000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.825106822819656804e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.258000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.628964160762297678e-02,1.867513099269716911e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.259000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.628964160762297678e-02,1.867093016047923285e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.260000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.628964160762297678e-02,1.866673165920455443e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.261000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.628964160762297678e-02,1.866253548675865168e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.262000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.628964160762297678e-02,1.865834023719669874e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.263000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.628964160762297678e-02,1.865414730857089046e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.264000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.628964160762297678e-02,1.864995670416627963e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.265000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.628964160762297678e-02,1.864576766625960016e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.266000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.628964160762297678e-02,1.864158029907262912e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.267000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.628964160762297678e-02,1.863739525151158691e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.268000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.628964160762297678e-02,1.863321241145854748e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.269000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.862903059453078006e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.270000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.862485109264551061e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.271000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.862067390370788014e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.272000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.861649815886756362e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.273000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.861232419152071202e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.274000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.860815253255585638e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.275000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.860398295610633454e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.276000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.859981451219027901e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.277000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.859564837210274379e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.278000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.859148453376259849e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.279000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.858732201880797241e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.280000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.858316138653222024e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.281000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.857900305146786835e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.282000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.857484667562761538e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.283000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.857069154012785592e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.284000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.856653869731532056e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.285000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.856238814512222238e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.286000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.855823879727247494e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.287000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.855409143571770669e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.288000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.854994636027574098e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.289000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.854580312244892906e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.290000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.854166123118713635e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.291000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.853752162154342908e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.292000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.853338429146341934e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.293000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.852924804833438674e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.294000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.852511389356555419e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.295000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.852098201388278562e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.296000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.851685185186846896e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.297000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.851272314108032627e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.298000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.850859670091260789e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.299000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.850447252932388778e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.300000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.850034932892478945e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.301000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.849622831741884466e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.302000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.849210957004318590e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.303000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.848799242203296930e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.304000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.848387682836460238e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.305000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.847976349438975111e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.306000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.847565238543657715e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.307000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.847154219881077739e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.308000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.846743426745292918e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.309000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.846332858934056700e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.310000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.845922439391472700e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.311000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.845512185441931102e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.312000000000000000e+03,2.400000000000000000e+01,6.118571017435625592e-03,1.576901929547625328e-02,1.845102156376107402e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
